measurements_id; time; flux; error; source_id
18180; 3730.71329; 17.754; 0.009; 338
18181; 3739.74782; 17.624; 0.007; 338
18182; 3747.65777; 17.898; 0.014; 338
18183; 3754.62804; 17.808; 0.012; 338
18184; 3763.59941; 17.847; 0.009; 338
18185; 3773.6536; 17.906; 0.012; 338
18186; 4058.72116; 17.827; 0.009; 338
18187; 4072.76005; 17.588; 0.01; 338
18188; 4078.79246; 17.508; 0.01; 338
18189; 4098.67636; 17.532; 0.008; 338
18190; 4105.72682; 17.66; 0.012; 338
18191; 4112.73047; 17.809; 0.009; 338
18192; 4372.85733; 17.594; 0.012; 338
18193; 4394.79065; 17.904; 0.012; 338
18194; 4407.8011; 17.931; 0.013; 338
18195; 4420.79102; 17.917; 0.012; 338
18196; 4427.8275; 17.65; 0.01; 338
18197; 4441.69267; 17.57; 0.009; 338
18198; 4464.74424; 17.667; 0.01; 338
18199; 4472.62726; 17.887; 0.009; 338
18200; 4481.71786; 17.865; 0.009; 338
18201; 4485.76496; 17.812; 0.016; 338
18202; 4511.58321; 17.871; 0.013; 338
18203; 2995.69291; 17.695; 0.01; 339
18204; 3009.82325; 17.624; 0.01; 339
18205; 3326.81396; 17.716; 0.01; 339
18206; 3336.85998; 17.592; 0.013; 339
18207; 3352.78472; 17.677; 0.007; 339
18208; 3355.76137; 17.567; 0.009; 339
18209; 3359.76938; 17.663; 0.01; 339
18210; 3363.80373; 17.636; 0.011; 339
18211; 3370.76049; 17.684; 0.011; 339
18212; 3376.7723; 17.665; 0.01; 339
18213; 3390.70553; 17.731; 0.011; 339
18214; 3398.74054; 17.595; 0.013; 339
18215; 3715.69228; 17.693; 0.013; 339
18216; 3720.70485; 17.714; 0.013; 339
18217; 3727.83842; 17.758; 0.009; 339
18218; 3738.68043; 17.649; 0.009; 339
18219; 3747.68302; 17.653; 0.012; 339
18220; 3756.63721; 17.581; 0.008; 339
18221; 3766.6713; 17.656; 0.009; 339
18222; 3769.77992; 17.626; 0.009; 339
18223; 3774.59734; 17.581; 0.011; 339
18224; 3783.62746; 17.69; 0.011; 339
18225; 4064.75559; 17.723; 0.009; 339
18226; 4072.8142; 17.598; 0.01; 339
18227; 4078.68379; 17.629; 0.01; 339
18228; 4103.68062; 17.669; 0.013; 339
18229; 4113.77108; 17.616; 0.01; 339
18230; 4127.6916; 17.699; 0.01; 339
18231; 4373.7974; 17.578; 0.011; 339
18232; 4396.74787; 17.626; 0.013; 339
18233; 4409.80617; 17.613; 0.01; 339
18234; 4423.76072; 17.549; 0.01; 339
18235; 4434.78163; 17.655; 0.01; 339
18236; 4443.81757; 17.602; 0.01; 339
18237; 4454.73082; 17.584; 0.011; 339
18238; 4462.73673; 17.573; 0.01; 339
18239; 4464.66236; 17.722; 0.01; 339
18240; 4465.63532; 17.712; 0.01; 339
18241; 4466.64481; 17.654; 0.01; 339
18242; 4467.68066; 17.574; 0.009; 339
18243; 4468.64424; 17.558; 0.009; 339
18244; 4470.61724; 17.663; 0.01; 339
18245; 4471.60292; 17.721; 0.01; 339
18246; 4472.6701; 17.673; 0.009; 339
18247; 4482.8308; 17.64; 0.01; 339
18248; 4488.76516; 17.608; 0.018; 339
18249; 4511.67041; 17.62; 0.01; 339
18250; 818.71631; 16.881; 0.007; 340
18251; 822.7289; 17.055; 0.01; 340
18252; 826.82247; 16.982; 0.017; 340
18253; 844.77547; 16.946; 0.009; 340
18254; 875.64923; 16.94; 0.011; 340
18255; 897.66664; 16.887; 0.009; 340
18256; 1084.8836; 16.904; 0.014; 340
18257; 1090.86567; 16.892; 0.015; 340
18258; 1131.75547; 17.052; 0.008; 340
18259; 1144.78256; 17.038; 0.012; 340
18260; 1153.75714; 17.064; 0.014; 340
18261; 1155.80829; 16.945; 0.01; 340
18262; 1157.82671; 16.972; 0.011; 340
18263; 1159.80215; 17.072; 0.012; 340
18264; 1166.83589; 17.15; 0.014; 340
18265; 1194.76665; 17.005; 0.01; 340
18266; 1205.75699; 16.988; 0.011; 340
18267; 1207.77563; 16.912; 0.01; 340
18268; 1212.75753; 16.916; 0.01; 340
18269; 1214.7832; 16.887; 0.01; 340
18270; 1216.743; 16.986; 0.009; 340
18271; 1221.73888; 16.882; 0.009; 340
18272; 1239.63497; 17.039; 0.011; 340
18273; 1248.58027; 16.945; 0.009; 340
18274; 1258.56248; 16.926; 0.01; 340
18275; 1291.61277; 16.986; 0.01; 340
18276; 1472.85046; 16.892; 0.008; 340
18277; 1477.80419; 17.04; 0.012; 340
18278; 1492.82553; 17.08; 0.008; 340
18279; 1498.82934; 17.044; 0.009; 340
18280; 1521.8202; 17.04; 0.01; 340
18281; 1522.83864; 16.981; 0.009; 340
18282; 1545.8496; 16.862; 0.009; 340
18283; 1550.81934; 17.001; 0.01; 340
18284; 1551.81957; 16.9; 0.01; 340
18285; 1568.71071; 16.905; 0.008; 340
18286; 1579.75097; 16.982; 0.008; 340
18287; 1587.74366; 16.884; 0.011; 340
18288; 1593.70866; 17.069; 0.014; 340
18289; 1596.67843; 16.877; 0.01; 340
18290; 1615.65668; 17.146; 0.013; 340
18291; 1619.68849; 16.992; 0.012; 340
18292; 1622.6477; 16.997; 0.016; 340
18293; 1625.59159; 16.926; 0.012; 340
18294; 1631.65865; 16.862; 0.009; 340
18295; 3001.69992; 17.006; 0.007; 340
18296; 3034.69976; 17.023; 0.007; 340
18297; 3315.83176; 17.003; 0.007; 340
18298; 3331.86596; 17.069; 0.011; 340
18299; 3337.76679; 17.049; 0.009; 340
18300; 3355.83589; 16.881; 0.007; 340
18301; 3360.70083; 17.036; 0.008; 340
18302; 3370.84216; 16.932; 0.009; 340
18303; 3376.80554; 17.012; 0.007; 340
18304; 3383.72543; 16.944; 0.006; 340
18305; 3390.73874; 16.966; 0.007; 340
18306; 3398.77396; 16.908; 0.009; 340
18307; 3409.61078; 17.055; 0.007; 340
18308; 3715.72524; 16.923; 0.007; 340
18309; 3720.75808; 17.014; 0.009; 340
18310; 3726.76498; 16.996; 0.007; 340
18311; 3738.71412; 16.917; 0.006; 340
18312; 3746.6932; 16.908; 0.008; 340
18313; 3754.7138; 16.926; 0.007; 340
18314; 3763.77382; 17.024; 0.006; 340
18315; 3776.64978; 16.961; 0.008; 340
18316; 4068.69658; 17.033; 0.006; 340
18317; 4074.7234; 17.049; 0.01; 340
18318; 4103.74818; 17.075; 0.012; 340
18319; 4128.64725; 16.891; 0.008; 340
18320; 4397.8562; 17.08; 0.008; 340
18321; 4412.84444; 17.029; 0.008; 340
18322; 4432.84421; 17.023; 0.008; 340
18323; 4442.81804; 17.018; 0.008; 340
18324; 4454.76369; 17.005; 0.008; 340
18325; 4462.8064; 17.028; 0.009; 340
18326; 4472.73105; 16.974; 0.007; 340
18327; 4487.82295; 16.899; 0.012; 340
18328; 4511.73599; 17.004; 0.007; 340
18329; 2993.65582; 17.859; 0.011; 341
18330; 3025.70047; 18.397; 0.012; 341
18331; 3326.71323; 17.671; 0.008; 341
18332; 3336.71911; 17.998; 0.015; 341
18333; 3341.82377; 17.589; 0.01; 341
18334; 3351.68703; 17.776; 0.009; 341
18335; 3356.6494; 17.732; 0.009; 341
18336; 3361.62167; 18.119; 0.013; 341
18337; 3369.8129; 17.633; 0.011; 341
18338; 3375.74248; 17.593; 0.01; 341
18339; 3382.65429; 17.803; 0.009; 341
18340; 3390.65498; 17.687; 0.011; 341
18341; 3714.74311; 18.011; 0.011; 341
18342; 3721.76906; 17.607; 0.011; 341
18343; 3730.69732; 17.595; 0.008; 341
18344; 3739.73181; 17.614; 0.008; 341
18345; 3747.64053; 18.113; 0.017; 341
18346; 3754.61003; 18.409; 0.014; 341
18347; 3763.58337; 18.409; 0.012; 341
18348; 3773.6375; 17.647; 0.01; 341
18349; 4058.70525; 17.742; 0.008; 341
18350; 4072.74415; 18.425; 0.018; 341
18351; 4078.77655; 18.469; 0.019; 341
18352; 4098.63311; 17.649; 0.009; 341
18353; 4105.71087; 18.059; 0.015; 341
18354; 4112.71452; 18.404; 0.011; 341
18355; 4372.84124; 17.573; 0.011; 341
18356; 4394.77461; 17.597; 0.01; 341
18357; 4407.75219; 17.792; 0.011; 341
18358; 4420.77507; 18.127; 0.012; 341
18359; 4427.81159; 18.441; 0.02; 341
18360; 4441.67675; 17.764; 0.01; 341
18361; 4464.72837; 18.389; 0.014; 341
18362; 4472.61139; 17.796; 0.009; 341
18363; 4481.70189; 17.726; 0.009; 341
18364; 4485.74901; 18.19; 0.02; 341
18365; 4489.75805; 18.072; 0.023; 341
18366; 4511.5672; 17.681; 0.011; 341
18367; 706.89867; 15.14; 0.003; 342
18368; 713.90548; 15.185; 0.008; 342
18369; 722.84465; 15.151; 0.005; 342
18370; 748.82594; 15.168; 0.005; 342
18371; 755.8171; 15.151; 0.005; 342
18372; 799.7399; 15.143; 0.008; 342
18373; 821.74782; 15.155; 0.008; 342
18374; 824.77743; 15.204; 0.007; 342
18375; 825.7618; 15.19; 0.006; 342
18376; 826.85626; 15.176; 0.009; 342
18377; 833.74589; 15.209; 0.011; 342
18378; 835.78574; 15.194; 0.012; 342
18379; 836.7254; 15.199; 0.012; 342
18380; 837.74056; 15.183; 0.011; 342
18381; 843.78534; 15.156; 0.006; 342
18382; 844.75463; 15.171; 0.004; 342
18383; 845.77717; 15.182; 0.009; 342
18384; 857.62008; 15.202; 0.01; 342
18385; 859.70637; 15.158; 0.007; 342
18386; 881.70988; 15.145; 0.01; 342
18387; 891.57576; 15.188; 0.005; 342
18388; 1107.8699; 15.12; 0.011; 342
18389; 1129.74017; 15.146; 0.012; 342
18390; 1153.82817; 15.181; 0.007; 342
18391; 1225.62019; 15.096; 0.008; 342
18392; 1235.66422; 15.117; 0.004; 342
18393; 1246.66471; 15.159; 0.006; 342
18394; 1253.54486; 15.198; 0.006; 342
18395; 1291.55791; 15.077; 0.014; 342
18396; 1477.82785; 15.081; 0.007; 342
18397; 1515.75263; 15.152; 0.004; 342
18398; 1524.74801; 15.092; 0.006; 342
18399; 1545.70775; 15.08; 0.008; 342
18400; 1551.75617; 15.209; 0.008; 342
18401; 1565.5772; 15.075; 0.008; 342
18402; 1579.68851; 15.115; 0.007; 342
18403; 1615.5929; 15.188; 0.006; 342
18404; 1620.65405; 15.137; 0.005; 342
18405; 1623.51354; 15.088; 0.004; 342
18406; 1628.55983; 15.218; 0.006; 342
18407; 2993.66628; 15.227; 0.005; 342
18408; 3025.71101; 15.222; 0.005; 342
18409; 3326.72527; 15.106; 0.005; 342
18410; 3336.73114; 15.156; 0.005; 342
18411; 3341.83584; 15.139; 0.005; 342
18412; 3351.69912; 15.114; 0.005; 342
18413; 3356.66147; 15.209; 0.005; 342
18414; 3361.63467; 15.11; 0.005; 342
18415; 3369.82496; 15.163; 0.005; 342
18416; 3375.75459; 15.156; 0.005; 342
18417; 3390.66703; 15.183; 0.005; 342
18418; 3714.7551; 15.117; 0.005; 342
18419; 3721.78098; 15.125; 0.005; 342
18420; 3730.70929; 15.205; 0.005; 342
18421; 3739.7438; 15.217; 0.005; 342
18422; 3747.65248; 15.109; 0.005; 342
18423; 3754.62203; 15.163; 0.005; 342
18424; 3763.59539; 15.238; 0.005; 342
18425; 3773.64958; 15.231; 0.005; 342
18426; 4058.71713; 15.178; 0.005; 342
18427; 4072.75602; 15.205; 0.005; 342
18428; 4078.78842; 15.122; 0.005; 342
18429; 4098.64496; 15.091; 0.005; 342
18430; 4105.72277; 15.21; 0.005; 342
18431; 4112.72644; 15.136; 0.005; 342
18432; 4349.84678; 15.185; 0.005; 342
18433; 4372.85329; 15.134; 0.005; 342
18434; 4394.7866; 15.116; 0.005; 342
18435; 4420.78698; 15.121; 0.005; 342
18436; 4427.82351; 15.125; 0.005; 342
18437; 4441.68865; 15.088; 0.005; 342
18438; 4464.62799; 15.098; 0.005; 342
18439; 4464.74027; 15.102; 0.005; 342
18440; 4465.63084; 15.13; 0.005; 342
18441; 4466.64044; 15.167; 0.005; 342
18442; 4467.67633; 15.194; 0.005; 342
18443; 4468.6323; 15.202; 0.005; 342
18444; 4469.6298; 15.209; 0.005; 342
18445; 4470.61272; 15.185; 0.005; 342
18446; 4471.59456; 15.142; 0.005; 342
18447; 4472.62327; 15.11; 0.005; 342
18448; 4481.71383; 15.187; 0.005; 342
18449; 4485.76095; 15.091; 0.005; 342
18450; 4511.57918; 15.176; 0.005; 342
18451; 4557.58521; 15.205; 0.005; 342
18452; 4566.53655; 15.212; 0.005; 342
18453; 4567.548; 15.223; 0.005; 342
18454; 4568.5068; 15.205; 0.005; 342
18455; 4569.53265; 15.185; 0.005; 342
18456; 4570.50413; 15.143; 0.005; 342
18457; 4570.5599; 15.138; 0.005; 342
18458; 4571.51439; 15.11; 0.005; 342
18459; 4571.56325; 15.113; 0.005; 342
18460; 4572.55241; 15.097; 0.005; 342
18461; 4573.51806; 15.112; 0.005; 342
18462; 4574.55434; 15.13; 0.005; 342
18463; 4731.89515; 15.226; 0.005; 342
18464; 4733.86874; 15.198; 0.005; 342
18465; 4734.80673; 15.153; 0.005; 342
18466; 4740.78685; 15.163; 0.005; 342
18467; 4747.74451; 15.066; 0.005; 342
18468; 4748.87205; 15.063; 0.005; 342
18469; 4749.69454; 15.09; 0.005; 342
18470; 4750.78265; 15.128; 0.005; 342
18471; 4750.84715; 15.118; 0.005; 342
18472; 4751.87421; 15.165; 0.005; 342
18473; 4752.79534; 15.206; 0.005; 342
18474; 4753.74228; 15.239; 0.005; 342
18475; 4754.767; 15.254; 0.005; 342
18476; 4755.77005; 15.229; 0.005; 342
18477; 4756.77328; 15.179; 0.005; 342
18478; 4781.7759; 15.074; 0.005; 342
18479; 4787.73241; 15.247; 0.005; 342
18480; 4788.68502; 15.232; 0.005; 342
18481; 4788.8542; 15.231; 0.005; 342
18482; 4789.66132; 15.194; 0.005; 342
18483; 4807.83033; 15.205; 0.005; 342
18484; 4808.6499; 15.232; 0.005; 342
18485; 4808.7856; 15.235; 0.005; 342
18486; 4809.65409; 15.238; 0.005; 342
18487; 4809.82611; 15.231; 0.005; 342
18488; 4810.66033; 15.222; 0.005; 342
18489; 4811.71712; 15.151; 0.005; 342
18490; 4865.61435; 15.237; 0.005; 342
18491; 4866.60467; 15.206; 0.005; 342
18492; 4866.7228; 15.209; 0.005; 342
18493; 4867.60182; 15.151; 0.005; 342
18494; 4867.7211; 15.147; 0.005; 342
18495; 4868.62203; 15.09; 0.005; 342
18496; 4868.7161; 15.09; 0.005; 342
18497; 4869.6177; 15.069; 0.005; 342
18498; 4869.71466; 15.063; 0.005; 342
18499; 4870.59519; 15.067; 0.005; 342
18500; 4871.57746; 15.093; 0.005; 342
18501; 4890.54009; 15.104; 0.005; 342
18502; 4891.55714; 15.061; 0.005; 342
18503; 4891.64215; 15.066; 0.005; 342
18504; 4891.64605; 15.06; 0.005; 342
18505; 4892.6084; 15.054; 0.005; 342
18506; 4893.55075; 15.083; 0.005; 342
18507; 4894.57003; 15.114; 0.005; 342
18508; 4894.63401; 15.111; 0.005; 342
18509; 4895.54277; 15.159; 0.005; 342
18510; 4895.63023; 15.167; 0.005; 342
18511; 4896.5375; 15.213; 0.005; 342
18512; 4897.52512; 15.242; 0.005; 342
18513; 4908.56336; 15.243; 0.005; 342
18514; 4919.5091; 15.235; 0.005; 342
18515; 4920.54873; 15.252; 0.005; 342
18516; 4921.50717; 15.23; 0.005; 342
18517; 4925.50414; 15.082; 0.005; 342
18518; 4927.4964; 15.121; 0.005; 342
18519; 4937.47601; 15.093; 0.005; 342
18520; 2994.70779; 17.606; 0.01; 343
18521; 3010.75121; 17.634; 0.014; 343
18522; 3326.79276; 17.041; 0.007; 343
18523; 3336.82883; 17.69; 0.013; 343
18524; 3352.76289; 17.774; 0.009; 343
18525; 3357.73177; 17.045; 0.007; 343
18526; 3362.80904; 17.523; 0.008; 343
18527; 3365.79641; 18.144; 0.018; 343
18528; 3372.81204; 17.1; 0.007; 343
18529; 3381.71977; 18.103; 0.011; 343
18530; 3386.81848; 17.396; 0.007; 343
18531; 3396.7811; 17.965; 0.022; 343
18532; 3717.71053; 17.033; 0.008; 343
18533; 3720.79535; 17.284; 0.01; 343
18534; 3732.80165; 17.097; 0.007; 343
18535; 3740.66933; 18.089; 0.01; 343
18536; 3749.72081; 17.027; 0.009; 343
18537; 3756.67426; 17.991; 0.01; 343
18538; 3766.64985; 17.028; 0.006; 343
18539; 3774.57663; 18.077; 0.014; 343
18540; 4059.70746; 17.062; 0.006; 343
18541; 4072.79317; 17.444; 0.01; 343
18542; 4078.66115; 17.105; 0.007; 343
18543; 4109.82282; 16.995; 0.007; 343
18544; 4372.8902; 17.069; 0.008; 343
18545; 4382.89773; 17.602; 0.023; 343
18546; 4394.84828; 18.124; 0.011; 343
18547; 4409.78421; 17.893; 0.01; 343
18548; 4422.77027; 17.169; 0.007; 343
18549; 4434.80225; 17.092; 0.007; 343
18550; 4461.69673; 18.03; 0.016; 343
18551; 4468.7732; 17.03; 0.007; 343
18552; 4476.73894; 18.1; 0.01; 343
18553; 4483.83467; 17.091; 0.007; 343
18554; 4511.64701; 17.905; 0.011; 343
18555; 4542.60398; 18.072; 0.017; 343
18556; 479.71043; 18.437; 0.016; 344
18557; 485.637; 18.1; 0.013; 344
18558; 527.64715; 18.248; 0.023; 344
18559; 714.87838; 18.496; 0.019; 344
18560; 748.79365; 18.557; 0.02; 344
18561; 755.84616; 17.989; 0.015; 344
18562; 799.76328; 18.306; 0.026; 344
18563; 821.77041; 17.99; 0.013; 344
18564; 824.79999; 18.302; 0.02; 344
18565; 825.78433; 18.383; 0.027; 344
18566; 836.74834; 18.261; 0.014; 344
18567; 837.763; 18.23; 0.017; 344
18568; 843.7537; 18.598; 0.017; 344
18569; 844.72354; 18.237; 0.016; 344
18570; 857.61056; 18.218; 0.025; 344
18571; 859.67523; 18.419; 0.022; 344
18572; 881.61194; 18.158; 0.02; 344
18573; 890.5659; 18.447; 0.017; 344
18574; 894.52797; 18.171; 0.016; 344
18575; 921.58158; 17.969; 0.015; 344
18576; 1129.76616; 18.334; 0.018; 344
18577; 1158.8345; 18.372; 0.022; 344
18578; 1205.71526; 18.497; 0.02; 344
18579; 1225.6427; 18.089; 0.012; 344
18580; 1235.59518; 18.175; 0.029; 344
18581; 1245.63403; 18.34; 0.019; 344
18582; 1259.53551; 17.966; 0.019; 344
18583; 1496.79141; 18.388; 0.015; 344
18584; 1499.80799; 18.282; 0.018; 344
18585; 1506.8333; 18.544; 0.033; 344
18586; 1515.72083; 18.235; 0.015; 344
18587; 1523.81967; 18.25; 0.015; 344
18588; 1545.73082; 18.299; 0.013; 344
18589; 1550.71478; 18.123; 0.017; 344
18590; 1567.65516; 18.387; 0.022; 344
18591; 1584.66605; 18.018; 0.015; 344
18592; 1620.62303; 18.326; 0.031; 344
18593; 1623.56075; 18.211; 0.031; 344
18594; 1629.56387; 18.115; 0.016; 344
18595; 2993.66628; 18.483; 0.017; 344
18596; 3025.71101; 18.406; 0.014; 344
18597; 3326.72527; 18.42; 0.014; 344
18598; 3336.73114; 18.398; 0.022; 344
18599; 3341.83584; 18.205; 0.017; 344
18600; 3351.69912; 17.966; 0.012; 344
18601; 3356.66147; 18.084; 0.013; 344
18602; 3361.63467; 18.192; 0.016; 344
18603; 3369.82496; 18.27; 0.018; 344
18604; 3375.75459; 17.932; 0.014; 344
18605; 3390.66703; 18.23; 0.017; 344
18606; 3714.7551; 18.545; 0.015; 344
18607; 3721.78098; 17.962; 0.015; 344
18608; 3730.70929; 18.46; 0.013; 344
18609; 3739.7438; 18.141; 0.01; 344
18610; 3747.65248; 18.043; 0.017; 344
18611; 3754.62203; 18.341; 0.016; 344
18612; 3763.59539; 17.945; 0.01; 344
18613; 3773.64958; 18.229; 0.014; 344
18614; 4058.71713; 18.314; 0.012; 344
18615; 4072.75602; 18.09; 0.017; 344
18616; 4078.78842; 18.264; 0.02; 344
18617; 4098.64496; 18.2; 0.014; 344
18618; 4105.72277; 18.433; 0.021; 344
18619; 4112.72644; 18.098; 0.011; 344
18620; 4349.84678; 18.265; 0.014; 344
18621; 4372.85329; 18.493; 0.021; 344
18622; 4394.7866; 18.212; 0.013; 344
18623; 4420.78698; 18.284; 0.014; 344
18624; 4427.82351; 18.44; 0.019; 344
18625; 4441.68865; 18.314; 0.014; 344
18626; 4464.62799; 18.493; 0.015; 344
18627; 4464.74027; 18.463; 0.017; 344
18628; 4465.63084; 18.201; 0.012; 344
18629; 4466.64044; 18.231; 0.013; 344
18630; 4467.67633; 18.425; 0.014; 344
18631; 4468.6323; 18.06; 0.011; 344
18632; 4469.6298; 18.466; 0.019; 344
18633; 4470.61272; 18.28; 0.014; 344
18634; 4471.59456; 18.121; 0.012; 344
18635; 4472.62327; 18.467; 0.013; 344
18636; 4481.71383; 18.196; 0.012; 344
18637; 4485.76095; 18.393; 0.026; 344
18638; 4511.57918; 18.228; 0.016; 344
18639; 3001.63543; 14.785; 0.005; 345
18640; 3026.7356; 14.919; 0.005; 345
18641; 3331.72523; 14.768; 0.005; 345
18642; 3355.72311; 15.056; 0.005; 345
18643; 3359.65222; 15.048; 0.005; 345
18644; 3365.63245; 14.985; 0.005; 345
18645; 3370.66441; 14.835; 0.005; 345
18646; 3376.64458; 14.869; 0.005; 345
18647; 3380.64836; 14.887; 0.005; 345
18648; 3386.71984; 14.991; 0.005; 345
18649; 3396.70312; 15.277; 0.005; 345
18650; 3409.59343; 15.621; 0.005; 345
18651; 3716.83035; 14.771; 0.005; 345
18652; 3721.70777; 14.864; 0.005; 345
18653; 3731.71717; 15.109; 0.005; 345
18654; 3739.67581; 15.319; 0.005; 345
18655; 3748.64905; 15.665; 0.005; 345
18656; 3755.61374; 15.949; 0.005; 345
18657; 3761.74613; 15.836; 0.005; 345
18658; 3765.67686; 15.563; 0.005; 345
18659; 3771.59348; 15.056; 0.005; 345
18660; 4064.72296; 15.121; 0.005; 345
18661; 4073.70181; 15.307; 0.005; 345
18662; 4079.66193; 15.437; 0.005; 345
18663; 4093.6778; 15.907; 0.005; 345
18664; 4112.62851; 14.97; 0.005; 345
18665; 4124.70823; 14.774; 0.005; 345
18666; 4132.64011; 14.832; 0.005; 345
18667; 4392.85904; 14.989; 0.005; 345
18668; 4402.76784; 15.032; 0.005; 345
18669; 4417.76504; 15.235; 0.005; 345
18670; 4426.78408; 15.43; 0.005; 345
18671; 4438.75891; 15.489; 0.005; 345
18672; 4452.6871; 14.548; 0.005; 345
18673; 4464.67505; 14.894; 0.005; 345
18674; 4471.66969; 15.103; 0.005; 345
18675; 4479.76082; 15.31; 0.005; 345
18676; 4483.71674; 15.415; 0.005; 345
18677; 4486.71557; 15.476; 0.005; 345
18678; 4510.57011; 15.223; 0.005; 345
18679; 467.72466; 17.416; 0.015; 346
18680; 471.7552; 17.566; 0.018; 346
18681; 478.64738; 17.645; 0.019; 346
18682; 479.63653; 17.518; 0.011; 346
18683; 481.65215; 17.427; 0.011; 346
18684; 484.62682; 17.616; 0.014; 346
18685; 485.69932; 17.545; 0.012; 346
18686; 490.6322; 17.552; 0.013; 346
18687; 498.68652; 17.588; 0.015; 346
18688; 501.65152; 17.403; 0.015; 346
18689; 515.75038; 17.424; 0.011; 346
18690; 527.61388; 17.43; 0.012; 346
18691; 538.65565; 17.58; 0.012; 346
18692; 539.59593; 17.572; 0.012; 346
18693; 541.66447; 17.418; 0.008; 346
18694; 552.58781; 17.587; 0.014; 346
18695; 553.56477; 17.49; 0.011; 346
18696; 797.82366; 17.433; 0.015; 346
18697; 821.716; 17.504; 0.012; 346
18698; 835.75401; 17.446; 0.012; 346
18699; 845.72053; 17.485; 0.011; 346
18700; 857.66812; 17.447; 0.016; 346
18701; 859.63209; 17.505; 0.013; 346
18702; 881.68843; 17.586; 0.016; 346
18703; 890.64217; 17.384; 0.013; 346
18704; 894.6119; 17.592; 0.011; 346
18705; 1130.77073; 17.489; 0.013; 346
18706; 1178.82344; 17.459; 0.014; 346
18707; 1182.77528; 17.584; 0.017; 346
18708; 1188.81041; 17.552; 0.015; 346
18709; 1190.78035; 17.514; 0.013; 346
18710; 1193.73372; 17.434; 0.012; 346
18711; 1205.69268; 17.395; 0.011; 346
18712; 1212.6493; 17.413; 0.016; 346
18713; 1220.6939; 17.447; 0.016; 346
18714; 1239.58925; 17.389; 0.016; 346
18715; 1247.63019; 17.459; 0.011; 346
18716; 1291.53597; 17.467; 0.015; 346
18717; 1496.76683; 17.503; 0.011; 346
18718; 1511.84304; 17.549; 0.014; 346
18719; 1515.81687; 17.478; 0.011; 346
18720; 1524.72584; 17.585; 0.012; 346
18721; 1543.79885; 17.542; 0.012; 346
18722; 1550.78868; 17.563; 0.015; 346
18723; 1572.77443; 17.517; 0.016; 346
18724; 1573.79664; 17.441; 0.014; 346
18725; 1587.67263; 17.442; 0.012; 346
18726; 1618.61505; 17.594; 0.018; 346
18727; 1624.58244; 17.602; 0.015; 346
18728; 1631.56429; 17.586; 0.02; 346
18729; 2112.94236; 17.454; 0.012; 346
18730; 2116.94096; 17.43; 0.014; 346
18731; 2122.92512; 17.517; 0.009; 346
18732; 2128.93121; 17.573; 0.015; 346
18733; 2135.92855; 17.551; 0.011; 346
18734; 2143.91908; 17.44; 0.01; 346
18735; 2990.67416; 17.424; 0.009; 346
18736; 3008.81308; 17.438; 0.01; 346
18737; 3326.74263; 17.491; 0.009; 346
18738; 3336.74835; 17.477; 0.012; 346
18739; 3341.85401; 17.635; 0.014; 346
18740; 3351.71602; 17.413; 0.009; 346
18741; 3356.67912; 17.507; 0.009; 346
18742; 3361.65237; 17.593; 0.011; 346
18743; 3370.71876; 17.467; 0.012; 346
18744; 3376.69909; 17.523; 0.01; 346
18745; 3385.72082; 17.425; 0.009; 346
18746; 3391.61622; 17.404; 0.01; 346
18747; 3406.64153; 17.465; 0.009; 346
18748; 3714.77274; 17.419; 0.009; 346
18749; 3721.82336; 17.436; 0.012; 346
18750; 3728.66638; 17.438; 0.008; 346
18751; 3737.72063; 17.595; 0.009; 346
18752; 3746.64782; 17.456; 0.011; 346
18753; 3754.57556; 17.421; 0.009; 346
18754; 3763.61386; 17.577; 0.009; 346
18755; 3773.66643; 17.42; 0.01; 346
18756; 4058.73381; 17.544; 0.008; 346
18757; 4070.72897; 17.441; 0.011; 346
18758; 4077.76399; 17.445; 0.012; 346
18759; 4098.68871; 17.505; 0.01; 346
18760; 4105.74054; 17.528; 0.012; 346
18761; 4112.74342; 17.574; 0.009; 346
18762; 4132.6874; 17.576; 0.015; 346
18763; 4371.87119; 17.429; 0.012; 346
18764; 4380.8481; 17.556; 0.01; 346
18765; 4394.74173; 17.59; 0.012; 346
18766; 4408.7433; 17.591; 0.012; 346
18767; 4421.82268; 17.603; 0.011; 346
18768; 4430.83501; 17.432; 0.014; 346
18769; 4434.84596; 17.576; 0.012; 346
18770; 4452.70781; 17.442; 0.01; 346
18771; 4459.6927; 17.438; 0.012; 346
18772; 4467.71687; 17.519; 0.01; 346
18773; 4477.79373; 17.453; 0.011; 346
18774; 4482.73267; 17.613; 0.01; 346
18775; 4486.7667; 17.427; 0.014; 346
18776; 4511.59596; 17.456; 0.011; 346
18777; 479.70698; 16.177; 0.008; 347
18778; 485.63354; 15.791; 0.009; 347
18779; 714.87492; 15.498; 0.009; 347
18780; 748.7902; 15.522; 0.009; 347
18781; 755.84271; 15.683; 0.007; 347
18782; 799.75982; 15.462; 0.008; 347
18783; 821.76696; 15.459; 0.008; 347
18784; 824.79654; 15.462; 0.006; 347
18785; 825.78087; 15.471; 0.008; 347
18786; 836.74488; 15.162; 0.008; 347
18787; 837.75954; 15.224; 0.009; 347
18788; 843.75024; 15.443; 0.008; 347
18789; 844.72008; 15.425; 0.005; 347
18790; 857.6071; 15.774; 0.013; 347
18791; 859.67177; 15.858; 0.01; 347
