measurements_id; time; flux; error; source_id
13353; 3375.75059; 18.917; 0.031; 268
13354; 3382.66238; 19.155; 0.028; 268
13355; 3390.66307; 19.286; 0.046; 268
13356; 3713.73871; 19.2; 0.026; 268
13357; 3714.75114; 19.201; 0.029; 268
13358; 3721.74091; 19.214; 0.04; 268
13359; 3721.77706; 19.311; 0.051; 268
13360; 3730.70533; 19.257; 0.027; 268
13361; 3732.63939; 19.376; 0.034; 268
13362; 3739.73985; 19.196; 0.025; 268
13363; 3740.6271; 19.483; 0.028; 268
13364; 3747.64854; 19.278; 0.056; 268
13365; 3749.67969; 19.43; 0.071; 268
13366; 3754.61806; 19.167; 0.036; 268
13367; 3756.69523; 19.221; 0.031; 268
13368; 3762.75039; 19.484; 0.032; 268
13369; 3763.59142; 19.237; 0.028; 268
13370; 3772.75021; 19.51; 0.031; 268
13371; 3773.64558; 19.171; 0.035; 268
13372; 4058.68085; 19.34; 0.025; 268
13373; 4058.71319; 19.407; 0.033; 268
13374; 4072.71956; 19.099; 0.04; 268
13375; 4072.75209; 19.371; 0.06; 268
13376; 4078.71303; 19.213; 0.048; 268
13377; 4078.7845; 19.294; 0.057; 268
13378; 4098.64104; 19.083; 0.033; 268
13379; 4105.71883; 19.369; 0.064; 268
13380; 4109.69792; 19.357; 0.035; 268
13381; 4112.72249; 19.191; 0.026; 268
13382; 4120.71394; 19.147; 0.022; 268
13383; 4372.84931; 19.471; 0.055; 268
13384; 4393.79348; 19.464; 0.031; 268
13385; 4394.78264; 19.26; 0.039; 268
13386; 4403.81485; 19.259; 0.043; 268
13387; 4407.7602; 19.279; 0.048; 268
13388; 4418.75595; 19.535; 0.032; 268
13389; 4420.78303; 19.404; 0.04; 268
13390; 4426.84757; 18.968; 0.026; 268
13391; 4427.81958; 19.417; 0.056; 268
13392; 4432.80807; 19.458; 0.048; 268
13393; 4441.68473; 19.275; 0.034; 268
13394; 4442.78178; 19.154; 0.028; 268
13395; 4454.67344; 19.168; 0.037; 268
13396; 4463.70068; 19.035; 0.033; 268
13397; 4464.73632; 18.889; 0.028; 268
13398; 4470.63762; 19.316; 0.027; 268
13399; 4472.61935; 19.293; 0.027; 268
13400; 4480.69933; 19.123; 0.024; 268
13401; 4481.7099; 18.908; 0.022; 268
13402; 4484.78111; 19.442; 0.032; 268
13403; 4485.75699; 19.221; 0.076; 268
13404; 4488.70289; 19.464; 0.082; 268
13405; 4511.54279; 19.733; 0.064; 268
13406; 4511.5752; 19.567; 0.056; 268
13407; 3005.82448; 19.112; 0.02; 269
13408; 3035.83067; 19.08; 0.02; 269
13409; 3330.83857; 19.407; 0.025; 269
13410; 3339.71202; 19.599; 0.04; 269
13411; 3356.79653; 18.973; 0.017; 269
13412; 3366.847; 19.447; 0.056; 269
13413; 3379.6404; 19.458; 0.026; 269
13414; 3385.66956; 19.426; 0.021; 269
13415; 3385.77444; 19.466; 0.023; 269
13416; 3391.78855; 19.119; 0.019; 269
13417; 3405.67004; 19.569; 0.023; 269
13418; 3718.78753; 19.629; 0.055; 269
13419; 3726.83792; 19.028; 0.024; 269
13420; 3740.71993; 19.556; 0.02; 269
13421; 3750.68536; 19.214; 0.042; 269
13422; 3758.73637; 19.457; 0.03; 269
13423; 3768.73532; 19.394; 0.02; 269
13424; 3778.75705; 19.205; 0.042; 269
13425; 4069.76776; 19.72; 0.026; 269
13426; 4076.83374; 19.203; 0.04; 269
13427; 4125.63642; 19.679; 0.027; 269
13428; 4399.82588; 19.172; 0.047; 269
13429; 4416.75338; 19.507; 0.025; 269
13430; 4424.74722; 19.485; 0.029; 269
13431; 4438.71634; 19.637; 0.025; 269
13432; 4457.82873; 19.55; 0.064; 269
13433; 4466.82507; 19.625; 0.031; 269
13434; 4470.8191; 19.657; 0.026; 269
13435; 2995.69987; 19.47; 0.026; 270
13436; 3009.83019; 19.402; 0.03; 270
13437; 3326.82194; 19.381; 0.024; 270
13438; 3337.84995; 19.552; 0.062; 270
13439; 3355.76938; 19.797; 0.035; 270
13440; 3359.77743; 19.481; 0.027; 270
13441; 3363.81169; 19.544; 0.044; 270
13442; 3370.76849; 19.476; 0.044; 270
13443; 3376.7803; 19.643; 0.036; 270
13444; 3390.71391; 19.805; 0.055; 270
13445; 3398.74854; 19.544; 0.062; 270
13446; 3409.58431; 19.462; 0.028; 270
13447; 3715.70022; 19.63; 0.055; 270
13448; 3720.71279; 19.447; 0.054; 270
13449; 3727.84633; 19.502; 0.029; 270
13450; 3738.68837; 19.49; 0.028; 270
13451; 3747.69096; 19.624; 0.064; 270
13452; 3756.64515; 19.388; 0.022; 270
13453; 3766.67925; 19.456; 0.025; 270
13454; 3769.7879; 19.392; 0.024; 270
13455; 3774.60532; 19.392; 0.05; 270
13456; 3783.63545; 19.346; 0.039; 270
13457; 4064.76343; 19.837; 0.029; 270
13458; 4072.82202; 19.509; 0.042; 270
13459; 4078.69161; 19.553; 0.044; 270
13460; 4103.6885; 19.344; 0.055; 270
13461; 4113.77895; 19.598; 0.036; 270
13462; 4127.69949; 19.746; 0.031; 270
13463; 4373.8053; 19.75; 0.055; 270
13464; 4396.75575; 19.461; 0.049; 270
13465; 4409.81404; 19.706; 0.031; 270
13466; 4423.76855; 19.438; 0.027; 270
13467; 4434.78947; 19.429; 0.032; 270
13468; 4443.82539; 19.411; 0.03; 270
13469; 4454.73866; 19.647; 0.045; 270
13470; 4462.74457; 19.735; 0.043; 270
13471; 4472.67795; 19.76; 0.029; 270
13472; 4482.83866; 19.646; 0.036; 270
13473; 4488.77304; 19.336; 0.072; 270
13474; 4511.67833; 19.472; 0.029; 270
13475; 3022.724; 19.255; 0.025; 271
13476; 3331.67592; 19.569; 0.042; 271
13477; 3353.70161; 19.271; 0.021; 271
13478; 3358.73234; 19.477; 0.023; 271
13479; 3362.69647; 19.508; 0.051; 271
13480; 3375.6663; 19.658; 0.03; 271
13481; 3381.65605; 19.552; 0.024; 271
13482; 3389.61436; 19.354; 0.032; 271
13483; 3397.66097; 19.532; 0.058; 271
13484; 3406.63242; 19.276; 0.023; 271
13485; 3721.66155; 19.105; 0.034; 271
13486; 3734.66745; 19.372; 0.03; 271
13487; 3751.61623; 19.598; 0.049; 271
13488; 3758.63119; 19.236; 0.024; 271
13489; 3764.71239; 19.114; 0.017; 271
13490; 3769.65421; 19.148; 0.018; 271
13491; 4066.71013; 19.318; 0.022; 271
13492; 4073.77408; 19.626; 0.103; 271
13493; 4092.67822; 19.33; 0.028; 271
13494; 4111.7056; 19.274; 0.022; 271
13495; 4126.63941; 19.277; 0.025; 271
13496; 4392.76294; 19.435; 0.021; 271
13497; 4400.76422; 19.413; 0.05; 271
13498; 4410.80553; 19.61; 0.027; 271
13499; 4427.86049; 19.421; 0.046; 271
13500; 4441.70929; 19.632; 0.029; 271
13501; 4459.63018; 19.441; 0.056; 271
13502; 4468.66921; 19.305; 0.02; 271
13503; 4479.70965; 19.171; 0.022; 271
13504; 4485.70229; 19.42; 0.056; 271
13505; 3006.76563; 19.11; 0.02; 272
13506; 3337.78893; 19.03; 0.034; 272
13507; 3356.71691; 19.102; 0.02; 272
13508; 3361.68739; 19.532; 0.039; 272
13509; 3372.8249; 19.511; 0.035; 272
13510; 3379.79148; 19.024; 0.019; 272
13511; 3389.78511; 19.506; 0.032; 272
13512; 3397.79394; 19.092; 0.04; 272
13513; 3405.59314; 19.256; 0.02; 272
13514; 3408.6427; 19.301; 0.023; 272
13515; 3717.75005; 19.408; 0.057; 272
13516; 3722.70401; 19.371; 0.036; 272
13517; 3735.73179; 19.433; 0.022; 272
13518; 3743.67443; 19.519; 0.036; 272
13519; 3751.66248; 18.962; 0.034; 272
13520; 3759.6937; 19.249; 0.018; 272
13521; 3777.66354; 19.307; 0.048; 272
13522; 4057.78874; 19.09; 0.02; 272
13523; 4071.68343; 19.493; 0.05; 272
13524; 4077.73688; 19.433; 0.044; 272
13525; 4111.81821; 19.199; 0.024; 272
13526; 4398.72376; 19.54; 0.075; 272
13527; 4433.83196; 19.351; 0.044; 272
13528; 4453.77386; 19.282; 0.022; 272
13529; 4463.80493; 19.153; 0.034; 272
13530; 4470.74161; 19.219; 0.02; 272
13531; 4479.81186; 19.318; 0.024; 272
13532; 2995.67434; 19.526; 0.026; 273
13533; 3326.69943; 18.973; 0.02; 273
13534; 3331.80559; 19.389; 0.027; 273
13535; 3341.81072; 19.178; 0.032; 273
13536; 3352.70042; 19.405; 0.024; 273
13537; 3357.7024; 18.918; 0.018; 273
13538; 3362.77687; 19.398; 0.033; 273
13539; 3365.71099; 19.225; 0.056; 273
13540; 3369.79953; 19.468; 0.045; 273
13541; 3376.69029; 19.54; 0.024; 273
13542; 3389.73725; 19.207; 0.023; 273
13543; 3397.74173; 19.554; 0.061; 273
13544; 3713.75068; 19.377; 0.023; 273
13545; 3732.65138; 19.181; 0.021; 273
13546; 3740.63904; 19.535; 0.026; 273
13547; 3749.69168; 19.57; 0.076; 273
13548; 3756.70723; 19.445; 0.033; 273
13549; 3762.76242; 19.145; 0.02; 273
13550; 3772.76223; 19.576; 0.029; 273
13551; 4058.69267; 18.979; 0.017; 273
13552; 4072.73144; 19.191; 0.036; 273
13553; 4078.72488; 19.526; 0.053; 273
13554; 4109.70976; 19.408; 0.034; 273
13555; 4120.72583; 18.891; 0.016; 273
13556; 4393.80541; 19.712; 0.032; 273
13557; 4403.82675; 19.618; 0.055; 273
13558; 4418.76783; 19.021; 0.02; 273
13559; 4426.8594; 19.414; 0.052; 273
13560; 4432.81989; 18.999; 0.03; 273
13561; 4442.79362; 19.647; 0.032; 273
13562; 4454.68525; 19.711; 0.05; 273
13563; 4463.71251; 19.45; 0.04; 273
13564; 4470.64948; 19.245; 0.021; 273
13565; 4480.71116; 19.014; 0.018; 273
13566; 4484.79296; 19.398; 0.022; 273
13567; 4488.71473; 19.343; 0.07; 273
13568; 4511.55472; 19.534; 0.044; 273
13569; 2995.68935; 19.464; 0.026; 274
13570; 2997.66755; 19.184; 0.023; 274
13571; 3007.86309; 19.71; 0.065; 274
13572; 3009.81968; 19.435; 0.036; 274
13573; 3326.80986; 19.584; 0.028; 274
13574; 3331.82413; 19.347; 0.026; 274
13575; 3336.85587; 19.277; 0.048; 274
13576; 3337.72429; 19.469; 0.053; 274
13577; 3352.78062; 19.75; 0.035; 274
13578; 3355.75727; 19.413; 0.025; 274
13579; 3355.79257; 19.204; 0.024; 274
13580; 3359.76531; 19.211; 0.022; 274
13581; 3359.79618; 19.401; 0.026; 274
13582; 3362.82641; 19.731; 0.031; 274
13583; 3363.79964; 19.596; 0.046; 274
13584; 3365.81348; 19.419; 0.054; 274
13585; 3370.7564; 19.099; 0.03; 274
13586; 3373.74037; 19.465; 0.043; 274
13587; 3376.76819; 19.684; 0.037; 274
13588; 3381.73719; 19.628; 0.033; 274
13589; 3383.79621; 19.596; 0.025; 274
13590; 3389.75563; 19.456; 0.03; 274
13591; 3390.70142; 19.638; 0.052; 274
13592; 3397.75927; 19.703; 0.074; 274
13593; 3398.73643; 19.432; 0.052; 274
13594; 3405.62828; 19.748; 0.031; 274
13595; 3713.76743; 19.756; 0.03; 274
13596; 3715.68822; 19.381; 0.05; 274
13597; 3718.71741; 19.694; 0.072; 274
13598; 3720.70079; 19.274; 0.048; 274
13599; 3722.67476; 19.665; 0.051; 274
13600; 3727.83435; 19.381; 0.028; 274
13601; 3733.68896; 19.729; 0.031; 274
13602; 3738.67637; 19.664; 0.03; 274
13603; 3742.62438; 19.662; 0.045; 274
13604; 3747.67893; 19.634; 0.061; 274
13605; 3751.63325; 19.629; 0.059; 274
13606; 3756.63315; 19.636; 0.028; 274
13607; 3759.66444; 19.404; 0.026; 274
13608; 3766.66721; 19.533; 0.026; 274
13609; 3769.77585; 19.609; 0.03; 274
13610; 3774.59324; 19.283; 0.041; 274
13611; 3775.73872; 19.553; 0.046; 274
13612; 3783.62339; 19.436; 0.04; 274
13613; 3783.65241; 19.613; 0.054; 274
13614; 4064.75159; 19.446; 0.024; 274
13615; 4065.72615; 19.729; 0.031; 274
13616; 4072.81019; 19.479; 0.049; 274
13617; 4074.68278; 19.708; 0.077; 274
13618; 4078.67978; 19.483; 0.043; 274
13619; 4095.67671; 19.691; 0.028; 274
13620; 4103.6766; 19.556; 0.067; 274
13621; 4113.76707; 19.528; 0.035; 274
13622; 4126.72171; 19.689; 0.033; 274
13623; 4127.68757; 19.482; 0.033; 274
13624; 4373.79332; 19.635; 0.051; 274
13625; 4377.86603; 19.301; 0.028; 274
13626; 4396.74383; 19.65; 0.059; 274
13627; 4397.81501; 19.481; 0.055; 274
13628; 4409.80212; 19.566; 0.03; 274
13629; 4423.7567; 19.622; 0.033; 274
13630; 4423.78613; 19.683; 0.035; 274
13631; 4434.77759; 19.475; 0.035; 274
13632; 4434.81909; 19.619; 0.042; 274
13633; 4443.81355; 19.678; 0.04; 274
13634; 4452.77014; 19.756; 0.039; 274
13635; 4454.72682; 19.437; 0.044; 274
13636; 4459.78376; 19.484; 0.066; 274
13637; 4462.73269; 19.633; 0.042; 274
13638; 4466.75232; 19.502; 0.032; 274
13639; 4468.78998; 19.706; 0.034; 274
13640; 4472.66607; 19.607; 0.027; 274
13641; 4480.76531; 19.304; 0.023; 274
13642; 4482.82677; 19.132; 0.024; 274
13643; 4485.81784; 19.48; 0.034; 274
13644; 4511.66636; 19.643; 0.04; 274
13645; 4511.69518; 19.615; 0.031; 274
13646; 4542.57067; 19.583; 0.06; 274
13647; 527.55579; 19.251; 0.047; 275
13648; 706.89755; 19.124; 0.04; 275
13649; 713.90436; 19.251; 0.057; 275
13650; 716.83434; 19.101; 0.043; 275
13651; 722.84353; 18.937; 0.023; 275
13652; 748.82482; 18.977; 0.022; 275
13653; 755.81597; 19.086; 0.027; 275
13654; 799.73878; 19.016; 0.045; 275
13655; 821.74669; 19.061; 0.036; 275
13656; 824.77631; 19.284; 0.052; 275
13657; 825.76068; 19.15; 0.057; 275
13658; 826.85514; 19.278; 0.094; 275
13659; 833.74477; 19.003; 0.03; 275
13660; 835.78462; 19.082; 0.034; 275
13661; 836.72428; 19.205; 0.029; 275
13662; 837.73944; 18.863; 0.027; 275
13663; 843.78422; 19.145; 0.031; 275
13664; 844.75351; 18.775; 0.028; 275
13665; 845.77605; 19.169; 0.032; 275
13666; 857.61896; 18.913; 0.042; 275
13667; 859.70525; 18.959; 0.039; 275
13668; 881.70876; 19.065; 0.051; 275
13669; 891.57464; 19.043; 0.034; 275
13670; 894.50244; 19.115; 0.032; 275
13671; 921.6136; 19.0; 0.035; 275
13672; 1107.86878; 19.161; 0.039; 275
13673; 1129.73905; 19.116; 0.032; 275
13674; 1153.82705; 19.347; 0.06; 275
13675; 1225.61907; 19.075; 0.026; 275
13676; 1235.6631; 19.352; 0.05; 275
13677; 1246.66359; 19.003; 0.033; 275
13678; 1253.54374; 18.876; 0.022; 275
13679; 1291.55679; 19.144; 0.037; 275
13680; 1477.82673; 19.188; 0.058; 275
13681; 1496.67293; 18.917; 0.025; 275
13682; 1515.75151; 18.96; 0.025; 275
13683; 1524.74689; 19.034; 0.03; 275
13684; 1545.70662; 19.248; 0.03; 275
13685; 1551.75505; 19.013; 0.025; 275
13686; 1565.57608; 19.141; 0.057; 275
13687; 1579.68739; 19.114; 0.03; 275
13688; 1615.59178; 19.292; 0.036; 275
13689; 1620.65293; 19.107; 0.061; 275
13690; 1623.51242; 18.969; 0.058; 275
13691; 1628.55871; 18.879; 0.026; 275
13692; 2993.66628; 19.198; 0.031; 275
13693; 3326.72527; 18.983; 0.022; 275
13694; 3336.73114; 19.115; 0.043; 275
13695; 3356.66147; 19.304; 0.032; 275
13696; 3361.63467; 19.296; 0.039; 275
13697; 3369.82496; 19.149; 0.041; 275
13698; 3375.75459; 19.179; 0.039; 275
13699; 3714.7551; 19.062; 0.024; 275
13700; 3730.70929; 19.27; 0.028; 275
13701; 3739.7438; 19.13; 0.021; 275
13702; 3747.65248; 19.206; 0.05; 275
13703; 3754.62203; 19.107; 0.031; 275
13704; 3763.59539; 18.755; 0.017; 275
13705; 3773.64958; 19.096; 0.029; 275
13706; 4058.71713; 18.988; 0.019; 275
13707; 4072.75602; 18.672; 0.031; 275
13708; 4078.78842; 19.383; 0.058; 275
13709; 4098.64496; 19.334; 0.038; 275
13710; 4105.72277; 19.319; 0.051; 275
13711; 4112.72644; 19.307; 0.027; 275
13712; 4372.85329; 19.035; 0.035; 275
13713; 4394.7866; 18.869; 0.023; 275
13714; 4420.78698; 18.895; 0.024; 275
13715; 4427.82351; 18.727; 0.028; 275
13716; 4441.68865; 19.115; 0.027; 275
13717; 4464.62799; 18.966; 0.023; 275
13718; 4464.74027; 19.024; 0.029; 275
13719; 4465.63084; 19.055; 0.023; 275
13720; 4466.64044; 18.909; 0.023; 275
13721; 4467.67633; 19.061; 0.024; 275
13722; 4481.71383; 19.041; 0.023; 275
13723; 4485.76095; 19.029; 0.052; 275
13724; 4511.57918; 19.177; 0.037; 275
13725; 3006.76918; 18.882; 0.016; 276
13726; 3337.79297; 19.217; 0.038; 276
13727; 3356.72095; 19.16; 0.019; 276
13728; 3361.69324; 18.924; 0.023; 276
13729; 3372.82896; 19.362; 0.03; 276
13730; 3379.79553; 18.988; 0.017; 276
13731; 3389.78915; 19.029; 0.019; 276
13732; 3397.79798; 19.079; 0.037; 276
13733; 3405.59724; 19.115; 0.017; 276
13734; 3408.64678; 19.353; 0.022; 276
13735; 3717.75407; 18.905; 0.032; 276
13736; 3722.70804; 19.216; 0.039; 276
13737; 3735.73581; 19.148; 0.017; 276
13738; 3743.67844; 19.005; 0.024; 276
13739; 3751.66651; 18.972; 0.031; 276
13740; 3759.69773; 19.166; 0.017; 276
13741; 3777.66758; 19.294; 0.042; 276
13742; 4057.7927; 19.31; 0.021; 276
13743; 4071.68742; 19.239; 0.042; 276
13744; 4077.74083; 19.165; 0.034; 276
13745; 4111.82217; 18.944; 0.019; 276
13746; 4398.72775; 19.034; 0.044; 276
13747; 4433.83595; 19.097; 0.035; 276
13748; 4453.77782; 19.096; 0.019; 276
13749; 4463.80891; 19.183; 0.033; 276
13750; 4470.74558; 18.922; 0.016; 276
13751; 4479.81586; 19.264; 0.022; 276
13752; 2994.6971; 19.713; 0.029; 277
13753; 3010.74057; 19.617; 0.072; 277
13754; 3326.78059; 19.727; 0.031; 277
13755; 3336.81664; 19.77; 0.066; 277
13756; 3352.7507; 19.561; 0.023; 277
13757; 3357.71955; 19.76; 0.031; 277
13758; 3362.79684; 19.515; 0.031; 277
13759; 3365.78418; 19.773; 0.06; 277
13760; 3372.79986; 19.903; 0.05; 277
13761; 3381.70755; 19.598; 0.027; 277
13762; 3386.80429; 19.435; 0.021; 277
13763; 3396.7689; 19.69; 0.093; 277
13764; 3717.69846; 19.227; 0.048; 277
13765; 3720.78324; 19.79; 0.07; 277
13766; 3728.76293; 19.402; 0.029; 277
13767; 3732.78809; 19.855; 0.029; 277
13768; 3740.65723; 20.036; 0.031; 277
13769; 3749.70873; 19.586; 0.065; 277
13770; 3756.66214; 19.751; 0.031; 277
13771; 3766.63767; 19.893; 0.029; 277
13772; 3774.56446; 19.725; 0.05; 277
13773; 4059.6955; 19.292; 0.022; 277
13774; 4072.78122; 19.401; 0.044; 277
13775; 4078.64925; 19.348; 0.029; 277
13776; 4098.72636; 19.919; 0.035; 277
13777; 4109.81084; 19.598; 0.037; 277
13778; 4372.87811; 19.578; 0.042; 277
13779; 4382.88563; 19.436; 0.035; 277
13780; 4394.83624; 19.172; 0.021; 277
13781; 4409.77222; 19.759; 0.03; 277
13782; 4422.75828; 19.838; 0.037; 277
13783; 4461.68477; 19.987; 0.064; 277
13784; 4468.76122; 19.54; 0.028; 277
13785; 4476.72692; 19.749; 0.029; 277
13786; 4483.8227; 19.647; 0.029; 277
13787; 4511.63491; 19.579; 0.034; 277
13788; 818.72663; 19.495; 0.032; 278
13789; 822.73917; 19.58; 0.053; 278
13790; 826.83276; 19.111; 0.069; 278
13791; 844.78575; 19.617; 0.04; 278
13792; 875.65951; 19.323; 0.042; 278
13793; 897.67696; 19.611; 0.049; 278
13794; 1090.87595; 19.228; 0.046; 278
13795; 1131.76573; 19.512; 0.039; 278
13796; 1144.79282; 19.161; 0.031; 278
13797; 1153.76739; 19.378; 0.058; 278
13798; 1155.81856; 19.363; 0.047; 278
13799; 1157.83699; 19.505; 0.052; 278
13800; 1159.81241; 19.631; 0.054; 278
13801; 1166.84613; 18.985; 0.03; 278
13802; 1194.77694; 19.4; 0.035; 278
13803; 1205.76728; 19.533; 0.032; 278
13804; 1207.78592; 19.306; 0.051; 278
13805; 1212.76782; 19.12; 0.044; 278
13806; 1214.79346; 19.273; 0.055; 278
13807; 1216.75331; 19.367; 0.034; 278
13808; 1221.74918; 19.261; 0.031; 278
13809; 1239.64527; 19.379; 0.053; 278
13810; 1248.59056; 19.342; 0.031; 278
13811; 1258.57282; 19.56; 0.032; 278
13812; 1291.62308; 19.523; 0.041; 278
13813; 1472.86071; 19.404; 0.034; 278
13814; 1477.81444; 19.094; 0.041; 278
13815; 1495.8413; 19.388; 0.028; 278
13816; 1498.83959; 19.425; 0.032; 278
13817; 1521.83047; 19.545; 0.037; 278
13818; 1524.81343; 19.374; 0.031; 278
13819; 1545.85991; 19.199; 0.033; 278
13820; 1550.82963; 19.528; 0.036; 278
13821; 1551.82985; 19.211; 0.03; 278
13822; 1568.721; 19.264; 0.05; 278
13823; 1579.76131; 19.379; 0.034; 278
13824; 1587.75396; 19.334; 0.032; 278
13825; 1593.71896; 19.392; 0.079; 278
13826; 1596.68874; 19.29; 0.071; 278
13827; 1615.667; 19.204; 0.034; 278
13828; 1619.69881; 19.422; 0.067; 278
13829; 1622.65801; 19.539; 0.093; 278
13830; 1625.60188; 19.373; 0.06; 278
13831; 1631.66894; 19.581; 0.052; 278
13832; 3001.70341; 19.622; 0.028; 278
13833; 3034.70325; 19.345; 0.021; 278
13834; 3315.83577; 19.344; 0.027; 278
13835; 3337.77077; 19.119; 0.036; 278
13836; 3355.8399; 19.424; 0.028; 278
13837; 3360.70483; 19.386; 0.032; 278
13838; 3370.84618; 19.251; 0.048; 278
13839; 3376.80956; 19.074; 0.02; 278
13840; 3383.72944; 19.192; 0.019; 278
13841; 3390.74274; 19.331; 0.028; 278
13842; 3398.77801; 19.755; 0.067; 278
13843; 3409.61479; 19.402; 0.022; 278
13844; 3715.72922; 19.29; 0.033; 278
13845; 3720.76204; 19.567; 0.055; 278
13846; 3726.76896; 19.061; 0.024; 278
13847; 3738.71809; 19.698; 0.028; 278
13848; 3746.69719; 19.503; 0.048; 278
13849; 3754.71778; 19.277; 0.032; 278
13850; 3763.77786; 19.401; 0.022; 278
13851; 3776.65381; 19.392; 0.05; 278
13852; 4068.7005; 19.385; 0.026; 278
13853; 4074.72735; 19.61; 0.076; 278
13854; 4103.75212; 19.543; 0.078; 278
13855; 4128.65119; 19.476; 0.047; 278
13856; 4397.86017; 19.721; 0.036; 278
13857; 4412.84837; 19.569; 0.031; 278
13858; 4432.84813; 19.441; 0.04; 278
13859; 4442.82201; 19.263; 0.024; 278
13860; 4454.76762; 19.582; 0.032; 278
13861; 4462.81036; 19.5; 0.044; 278
13862; 4472.73499; 19.599; 0.025; 278
13863; 4487.82691; 19.578; 0.103; 278
13864; 4511.73995; 19.63; 0.028; 278
13865; 2990.68858; 19.286; 0.022; 279
13866; 3008.8275; 19.401; 0.026; 279
13867; 3326.75913; 19.189; 0.023; 279
13868; 3336.76484; 19.388; 0.047; 279
13869; 3351.73255; 19.275; 0.027; 279
13870; 3356.69631; 19.413; 0.023; 279
13871; 3361.66887; 19.243; 0.03; 279
13872; 3370.73531; 19.28; 0.035; 279
13873; 3376.71563; 19.367; 0.027; 279
13874; 3385.73738; 19.444; 0.026; 279
13875; 3391.63277; 19.257; 0.034; 279
13876; 3406.6581; 19.218; 0.021; 279
13877; 3714.78914; 19.292; 0.023; 279
13878; 3721.83978; 19.151; 0.039; 279
13879; 3728.68275; 19.163; 0.023; 279
13880; 3737.73703; 19.197; 0.019; 279
13881; 3746.66425; 19.491; 0.04; 279
13882; 3754.59202; 19.053; 0.021; 279
13883; 3763.63032; 19.282; 0.018; 279
13884; 3773.68287; 19.193; 0.038; 279
13885; 4058.75002; 19.079; 0.017; 279
13886; 4070.74519; 19.1; 0.032; 279
13887; 4077.78019; 19.283; 0.044; 279
13888; 4098.70492; 19.258; 0.029; 279
13889; 4105.7568; 19.173; 0.041; 279
13890; 4112.75965; 19.394; 0.025; 279
13891; 4132.70369; 19.627; 0.07; 279
13892; 4371.88802; 19.329; 0.049; 279
13893; 4380.86514; 19.17; 0.023; 279
13894; 4394.75801; 19.084; 0.027; 279
13895; 4408.75955; 19.362; 0.03; 279
13896; 4421.83889; 19.394; 0.025; 279
13897; 4434.86215; 19.402; 0.07; 279
13898; 4452.72398; 19.313; 0.024; 279
13899; 4459.70889; 19.085; 0.043; 279
13900; 4467.73305; 19.309; 0.03; 279
13901; 4477.80997; 19.101; 0.023; 279
13902; 4482.74971; 19.446; 0.025; 279
13903; 4486.78646; 19.365; 0.056; 279
13904; 4511.61237; 19.215; 0.03; 279
13905; 2990.69556; 19.558; 0.029; 280
13906; 3008.83448; 19.416; 0.028; 280
13907; 3326.76714; 19.655; 0.032; 280
13908; 3336.77285; 19.566; 0.065; 280
13909; 3351.74057; 19.445; 0.033; 280
13910; 3356.70433; 19.477; 0.027; 280
13911; 3361.67795; 19.487; 0.039; 280
13912; 3370.74334; 19.225; 0.033; 280
13913; 3376.72365; 19.439; 0.036; 280
13914; 3385.7502; 19.529; 0.033; 280
13915; 3391.64079; 19.01; 0.033; 280
13916; 3406.66615; 19.422; 0.025; 280
13917; 3714.79712; 19.533; 0.03; 280
13918; 3721.84773; 19.34; 0.049; 280
13919; 3728.6907; 19.438; 0.025; 280
13920; 3737.74503; 19.556; 0.024; 280
13921; 3746.67224; 19.681; 0.051; 280
13922; 3754.60077; 19.565; 0.032; 280
13923; 3763.63829; 19.754; 0.028; 280
13924; 3773.69086; 19.771; 0.051; 280
13925; 4058.75784; 19.615; 0.026; 280
13926; 4070.75307; 19.461; 0.048; 280
13927; 4077.78804; 19.486; 0.06; 280
13928; 4098.71278; 19.736; 0.038; 280
13929; 4105.76469; 19.327; 0.054; 280
13930; 4112.76754; 19.705; 0.035; 280
13931; 4132.71158; 19.134; 0.049; 280
13932; 4371.89599; 19.501; 0.067; 280
13933; 4380.8731; 19.463; 0.03; 280
13934; 4394.76593; 19.434; 0.035; 280
13935; 4452.73184; 19.462; 0.03; 280
13936; 4459.71674; 19.468; 0.067; 280
13937; 4467.74093; 19.187; 0.025; 280
13938; 4477.81787; 19.49; 0.036; 280
13939; 4482.75763; 19.515; 0.033; 280
13940; 4486.79435; 19.092; 0.043; 280
13941; 4511.62029; 19.365; 0.035; 280
13942; 3004.8606; 19.528; 0.044; 281
13943; 3035.81633; 19.159; 0.021; 281
13944; 3330.82221; 19.451; 0.029; 281
13945; 3356.77703; 19.223; 0.022; 281
13946; 3366.83068; 19.434; 0.056; 281
13947; 3379.62397; 19.246; 0.023; 281
13948; 3385.65321; 19.237; 0.022; 281
13949; 3391.77217; 19.498; 0.029; 281
13950; 3405.65366; 19.209; 0.019; 281
13951; 3408.668; 19.14; 0.02; 281
13952; 3718.77133; 19.057; 0.036; 281
13953; 3724.84921; 19.067; 0.028; 281
13954; 3740.70372; 19.505; 0.022; 281
13955; 3750.66908; 18.838; 0.034; 281
13956; 3758.72009; 18.812; 0.019; 281
13957; 3768.71901; 19.466; 0.022; 281
13958; 3778.74067; 19.282; 0.049; 281
13959; 4069.75179; 19.434; 0.026; 281
13960; 4075.71827; 19.598; 0.057; 281
13961; 4113.81646; 19.379; 0.023; 281
